IMO,MainEngineKW,Deadweight,GrossRatedTonnage,Yearbuilt,Annual average Fuel consumption per distance [kg / n mile]
9797723,7180.0,49999,29256,2017,68.55
9797735,7180.0,49999,29256,2017,74.68
9797735,7180.0,49999,29256,2017,73.67
9797735,7180.0,49999,29256,2017,63.78
9797802,6000.0,17500,14402,2018,57.07
9797981,16080.0,115109,64459,2018,102.76
9797981,16080.0,115109,64459,2018,121.62
9797981,16080.0,115109,64459,2018,103.15
9797993,11494.0,114939,64459,2018,106.89
9797993,11494.0,114939,64459,2018,112.32
9797993,11494.0,114939,64459,2018,114.37
9798002,11494.0,114951,64459,2018,102.97
9798014,11494.0,114751,64459,2018,112.82
9798014,11494.0,114751,64459,2018,122.75
9798076,9220.0,49850,29450,2018,95.71
9798076,9220.0,49850,29450,2018,116.26
9798076,9220.0,49850,29450,2018,106.96
9798088,9220.0,50000,29450,2018,79.63
9798868,16080.0,73879,42983,2017,94.12
9799123,25190.0,311003,159843,2018,208.61
9799123,25190.0,311003,159843,2018,192.16
9799135,25190.0,310970,159843,2018,176.79
9799135,25190.0,310970,159843,2018,206.74
9799197,30723.0,310000,162629,2019,207.48
9799862,13450.0,115711,62370,2017,120.52
9799862,13450.0,115711,62370,2017,160.85
9799862,13450.0,115711,62370,2017,103.07
9799874,13450.0,115711,62370,2017,103.41
9799874,13450.0,115711,62370,2017,122.8
9800245,15100.0,149999,82605,2018,161.87
9800257,15100.0,156989,82077,2018,161.28
9800257,15100.0,156989,82077,2018,152.68
9800269,20530.0,157007,82605,2018,155.74
9800269,20530.0,157007,82605,2018,142.81
9800271,15100.0,157500,82605,2018,142.27
9800312,13450.0,114900,62533,2019,115.95
9800324,13450.0,114900,62533,2019,108.04
9800336,13450.0,109990,62533,2019,116.1
9800336,13450.0,109990,62533,2019,112.43
9800568,16080.0,109896,62508,2019,116.82
9800568,16080.0,109896,62508,2019,146.63
9800790,10680.0,40000,26310,2019,76.53
9800790,10680.0,40000,26310,2019,71.83
9800805,10680.0,40000,26310,2020,60.71
9801976,16080.0,114700,63536,2019,137.11
9801976,16080.0,114700,63536,2019,106.3
9801988,16080.0,114700,63536,2019,130.56
9801988,16080.0,114700,63536,2019,129.14
9802152,16080.0,114720,63502,2017,163.77
9802152,16080.0,114720,63502,2017,147.46
9802152,16080.0,114720,63502,2017,125.66
9802164,11730.0,114723,63479,2018,136.37
9802164,11730.0,114723,63479,2018,129.83
9802164,11730.0,114723,63479,2018,131.77
9802176,11730.0,114609,63460,2019,140.15
9802176,11730.0,114609,63460,2019,138.28
9803273,21840.0,159000,82908,2019,126.83
9803273,21840.0,159000,82908,2019,133.04
9803285,15310.0,156424,82908,2019,138.27
9803285,15310.0,156424,82908,2019,116.54
9803649,4400.0,12659,9385,2018,100.71
9803649,4400.0,12659,9385,2018,142.63
9803649,4400.0,12659,9385,2018,143.71
9803651,4400.0,12658,9385,2018,98.46
9803651,4400.0,12658,9385,2018,129.63
9803651,4400.0,12658,9385,2018,136.78
9804033,6000.0,52292,39594,2019,150.58
9804033,6000.0,52292,39594,2019,154.82
9804239,2400.0,7012,5075,2016,61.72
9804239,2400.0,7012,5075,2016,59.82
9804239,2400.0,7012,5075,2016,56.38
9804241,2400.0,7013,5075,2016,57.56
9804277,32970.0,318737,165511,2018,202.65
9804277,32970.0,318737,165511,2018,201.61
9804459,15100.0,157500,82077,2018,182.95
9804459,15100.0,157500,82077,2018,151.31
9804459,15100.0,157500,82077,2018,143.57
9804461,15100.0,157500,82178,2018,145.94
9804461,15100.0,157500,82178,2018,156.99
9806146,12460.0,79902,44400,2019,108.47
9806158,11400.0,79600,44400,2019,105.89
9806615,15080.0,156559,81340,2017,160.58
9806615,15080.0,156559,81340,2017,160.59
9806627,16300.0,156634,81340,2018,158.41
9806627,16300.0,156634,81340,2018,258.51
9808156,16080.0,113000,63436,2018,122.72
9808168,16080.0,113000,63436,2019,117.95
9809356,16300.0,156682,81340,2018,163.33
9809356,16300.0,156682,81340,2018,175.37
9809368,16300.0,156670,81340,2018,158.4
9809368,16300.0,156670,81340,2018,232.67
9810214,7268.0,49614,29681,2017,100.06
9810226,7268.0,49686,29681,2017,99.19
9810381,24330.0,319398,161287,2018,167.39
9810513,11730.0,114700,63487,2018,128.8
9810513,11730.0,114700,63487,2018,99.55
9812743,8470.0,51504,30523,2016,79.2
9812755,8470.0,51492,30523,2017,82.64
9812755,8470.0,51492,30523,2017,83.41
9813448,32970.0,319713,163571,2018,193.01
9814428,11350.0,114395,64200,2019,136.77
9814428,11350.0,114395,64200,2019,141.73
9814430,15160.0,157100,83480,2020,144.79
9815458,6400.0,36819,26141,2018,87.43
9815458,6400.0,36819,26141,2018,98.29
9815604,16080.0,114218,63416,2018,148.95
9815604,16080.0,114218,63416,2018,157.08
9815616,16080.0,114218,63416,2018,119.29
9815616,16080.0,114218,63416,2018,134.17
9816323,32970.0,315221,162306,2018,188.73
9816323,32970.0,315221,162306,2018,214.78
9816335,26200.0,315299,162306,2018,208.48
9817107,16300.0,156013,82099,2018,158.62
9817107,16300.0,156013,82099,2018,135.04
9817107,16300.0,156013,82099,2018,123.98
9817119,16300.0,156002,82099,2018,151.86
9817119,16300.0,156002,82099,2018,97.14
9817315,7211.0,50000,39982,2018,162.72
9817315,7211.0,50000,39982,2018,160.53
9817470,14280.0,112649,62172,2018,135.59
9817470,14280.0,112649,62172,2018,123.75
9817470,14280.0,112649,62172,2018,138.12
9817494,16389.0,158000,80838,2018,115.41
9817494,16389.0,158000,80838,2018,130.4
9817494,16389.0,158000,80838,2018,130.2
9817614,16300.0,157470,81394,2018,165.52
9817614,16300.0,157470,81394,2018,106.9
9817614,16300.0,157470,81394,2018,154.58
9817626,16300.0,157470,81394,2018,144.12
9818058,14280.0,112900,62172,2019,132.15
9818058,14280.0,112900,62172,2019,154.69
9818216,16400.0,157338,80779,2018,207.0
9818216,16400.0,157338,80779,2018,126.04
9818216,16400.0,157338,80779,2018,123.7
9818228,16400.0,157526,80779,2018,178.8
9818228,16400.0,157526,80779,2018,149.47
9819832,15200.0,159090,82657,2019,127.24
9819832,15200.0,159090,82657,2019,129.83
9819844,15200.0,159090,82657,2019,123.1
9819844,15200.0,159090,82657,2019,135.98
9819856,15200.0,157000,82657,2019,146.26
9819856,15200.0,157000,82657,2019,117.94
9819868,15200.0,159204,82657,2019,131.37
9819868,15200.0,159204,82657,2019,124.7
9819870,24330.0,302520,156376,2018,163.22
9820544,10730.0,72837,44767,2018,112.27
9820544,10730.0,72837,44767,2018,100.56
9820544,10730.0,72837,44767,2018,111.28
9821691,13450.0,115674,62370,2018,124.75
9821691,13450.0,115674,62370,2018,124.29
9821691,13450.0,115674,62370,2018,148.05
9821706,13450.0,109893,62370,2018,121.09
9821706,13450.0,109893,62370,2018,116.69
9821706,13450.0,109893,62370,2018,134.91
9822229,8470.0,51000,30558,2020,87.4
9822994,32970.0,317975,160230,2018,206.1
9823041,16080.0,109089,60152,2019,129.63
9823041,16080.0,109089,60152,2019,120.98
9825477,16080.0,114578,63461,2019,107.73
9826110,32970.0,319191,160655,2018,125.84
9826122,32970.0,318980,160655,2018,201.3
9826720,16695.0,113170,64909,2018,148.27
9826720,16695.0,113170,64909,2018,144.89
9826720,16695.0,113170,64909,2018,149.31
9826732,13778.0,113226,64909,2018,153.21
9826732,13778.0,113226,64909,2018,114.82
9826732,13778.0,113226,64909,2018,121.69
9826897,13778.0,113159,64909,2018,138.33
9826897,13778.0,113159,64909,2018,130.37
9826902,16695.0,113232,64909,2019,126.4
9826902,16695.0,113232,64909,2019,137.21
9827358,33250.0,299633,160008,2019,190.13
9828338,32970.0,299999,159176,2019,177.91
9828338,32970.0,299999,159176,2019,196.07
9828778,24720.0,308123,163064,2019,176.24
9828780,24720.0,308000,163081,2020,252.0
9828962,22800.0,311798,160857,2019,155.59
9829095,16080.0,114218,63416,2019,156.68
9829095,16080.0,114218,63416,2019,125.66
9829100,16080.0,114218,63416,2019,164.4
9829100,16080.0,114218,63416,2019,171.54
9829370,32970.0,299546,154137,2019,206.64
9829382,24500.0,299546,154137,2019,204.86
9829409,7180.0,49999,29608,2018,95.89
9829409,7180.0,49999,29608,2018,73.75
9829409,7180.0,49999,29608,2018,74.79
9829411,7180.0,49999,29608,2018,93.88
9829411,7180.0,49999,29608,2018,78.73
9829411,7180.0,49999,29608,2018,66.25
9829447,7800.0,47499,29991,2019,80.82
9829447,7800.0,47499,29991,2019,70.39
9829473,7800.0,47499,29991,2019,71.82
9829485,7180.0,47499,29991,2019,78.58
9829801,16300.0,156049,82099,2018,126.24
9829801,16300.0,156049,82099,2018,196.06
9829801,16300.0,156049,82099,2018,128.71
9829813,16300.0,157000,82099,2018,119.83
9829813,16300.0,157000,82099,2018,142.26
9829899,11850.0,109991,63338,2018,120.32
9829899,11850.0,109991,63338,2018,125.63
9829899,11850.0,109991,63338,2018,135.73
9829904,11850.0,111000,63338,2018,189.39
9830288,16080.0,74999,43693,2019,98.02
9830290,16080.0,74999,43693,2019,95.69
9830290,16080.0,74999,43693,2019,94.71
9830795,26890.0,298998,161983,2019,183.87
9830795,26890.0,298998,161983,2019,155.4
9830800,26890.0,320785,161983,2019,216.46
9830800,26890.0,320785,161983,2019,200.43
9830812,26890.0,298998,161983,2019,165.1
9830965,32970.0,314014,160682,2019,193.89
9831062,16080.0,111653,60465,2019,116.71
9831074,11110.0,111653,60465,2020,131.07
9831294,11850.0,109994,63338,2018,122.38
9831294,11850.0,109994,63338,2018,336.19
9831294,11850.0,109994,63338,2018,145.59
9831309,11850.0,109995,63338,2019,181.08
9831309,11850.0,109995,63338,2019,145.06
9831816,33250.0,318676,160874,2019,170.48
9831816,33250.0,318676,160874,2019,238.98
9831828,21840.0,149999,82305,2019,166.72
9831828,21840.0,149999,82305,2019,176.72
9831830,21840.0,149999,82305,2019,128.01
9831854,21840.0,149999,82305,2019,134.29
9831854,21840.0,149999,82305,2019,130.95
9832248,21840.0,149999,82305,2019,149.62
9832248,21840.0,149999,82305,2019,170.79
9832250,21840.0,149999,82305,2019,184.31
9832262,21840.0,158006,82305,2019,183.05
9832262,21840.0,158006,82305,2019,135.37
9832274,21840.0,149999,82305,2019,148.28
9832274,21840.0,149999,82305,2019,156.88
9832547,13450.0,115643,62330,2018,119.96
9832547,13450.0,115643,62330,2018,149.22
9832559,13450.0,115643,62330,2018,107.5
9832559,13450.0,115643,62330,2018,100.12
9832559,13450.0,115643,62330,2018,117.49
9833101,8600.0,128427,85745,2020,258.44
9833113,17200.0,128427,85745,2020,192.71
9833577,7180.0,47499,29991,2019,91.04
9833577,7180.0,47499,29991,2019,93.94
9833723,13450.0,115643,62427,2019,129.66
9833735,13450.0,115643,62427,2019,131.68
9833735,13450.0,115643,62427,2019,115.57
9834155,7580.0,50620,30962,2019,78.01
9834155,7580.0,50620,30962,2019,69.44
9834868,10320.0,49910,29529,2019,89.02
9834870,10320.0,49821,29529,2019,103.55
9834870,10320.0,49821,29529,2019,96.74
9835044,7180.0,49999,29914,2019,115.41
9835044,7180.0,49999,29914,2019,87.78
9835836,21840.0,149997,82839,2019,204.68
9835836,21840.0,149997,82839,2019,148.31
9835848,21840.0,149998,82839,2019,135.26
9835848,21840.0,149998,82839,2019,135.58
9835850,21840.0,149994,82839,2019,141.87
9835850,21840.0,149994,82839,2019,186.71
9835862,21840.0,150000,82839,2019,160.8
9835862,21840.0,150000,82839,2019,148.55
9836036,10320.0,49999,28877,2019,77.63
9836048,10320.0,49999,28877,2019,70.55
9836048,10320.0,49999,28877,2019,78.11
9836050,10320.0,49999,28877,2019,68.03
9836062,7585.0,49999,28877,2019,76.48
9836452,10320.0,49999,29528,2019,67.18
9838008,22800.0,312105,160761,2019,245.02
9838228,11850.0,109994,63338,2019,122.81
9838228,11850.0,109994,63338,2019,117.49
9838230,11850.0,109995,63338,2019,110.46
9838242,11850.0,109994,63338,2019,121.58
9838242,11850.0,109994,63338,2019,112.63
9838254,11850.0,99998,63338,2019,121.42
9839105,7180.0,49999,29914,2020,100.51
9841615,21840.0,149994,82839,2019,147.14
9841615,21840.0,149994,82839,2019,138.98
9841627,21840.0,156500,82487,2019,140.64
9841627,21840.0,156500,82487,2019,166.23
9843209,11110.0,111963,60435,2020,114.71
